"Parent.Tree.Number","Vegetation.Code","Parent.Tree.Reg.Status.Code","Local.Number","Active.Ind","Tested.Ind","Breeding.Program.Ind","Selection.Date","BC.Source.Ind","Client.Number","Client.Locn.Code","Natural.Selection.Type.Code","Geographic.Location","Latitude.Degrees","Latitude.Minutes","Latitude.Seconds","Longitude.Degrees","Longitude.Minutes","Longitude.Seconds","Seed.Plan.Zone.Code","Elevation","Selection.Age","BGC.Zone.Code","BGC.Subzone.Code","BGC.Variant","Breeding.Selection.Type.Code","Female.Parent.Parent.Tree.Number","Male.Parent.Parent.Tree.Number","Parent.Tree.Comment","Latitude","Longitude"
162,"PLI","APP","SK60","N","N","N","1971-08-20","Y",5581,0,"PT","CHETWYND",55,45,0,121,35,0,"HH",945,87,"SBS","",NA,"",NA,NA,"",55.75,-121.583333333333
163,"PLI","APP","SK63","Y","Y","Y","1971-08-21","Y",5581,0,"PT","HART HWY",55,8,0,122,56,0,"MGR",652,71,"SBS","",NA,"",NA,NA,"",55.1333333333333,-122.933333333333
164,"PLI","APP","SK64","Y","Y","Y","1971-08-21","Y",5581,0,"PT","MACKENZIE",55,8,0,122,59,0,"MGR",646,112,"SBS","",NA,"",NA,NA,"",55.1333333333333,-122.983333333333
165,"PLI","APP","SK65","Y","Y","Y","1971-08-21","Y",5581,0,"PT","MACKENZIE",55,9,0,122,58,0,"MGR",646,106,"SBS","",NA,"",NA,NA,"",55.15,-122.966666666667
166,"PLI","APP","SK66","Y","Y","Y","1971-08-21","Y",5581,0,"PT","MACKENZIE",55,11,0,123,0,0,"MGR",677,127,"SBS","",NA,"",NA,NA,"",55.1833333333333,-123
167,"PLI","APP","SK67","Y","Y","Y","1971-08-21","Y",5581,0,"PT","MACKENZIE",55,12,0,123,1,0,"FIN",661,115,"SBS","",NA,"",NA,NA,"",55.2,-123.016666666667
168,"PLI","APP","SK68","Y","Y","Y","1971-08-21","Y",5581,0,"PT","MACKENZIE",55,14,0,123,4,0,"FIN",649,68,"SBS","",NA,"",NA,NA,"",55.2333333333333,-123.066666666667
169,"PLI","APP","SK67","Y","N","N","1971-08-21","Y",5581,0,"PT","MACKENZIE",55,12,0,123,1,0,"FIN",661,115,"SBS","",NA,"",NA,NA,"",55.2,-123.016666666667
170,"PLI","APP","SK70","Y","Y","Y","1971-08-21","Y",5581,0,"PT","MACKENZIE",55,18,0,123,4,0,"FIN",652,78,"SBS","",NA,"",NA,NA,"",55.3,-123.066666666667
171,"PLI","APP","SK71","Y","Y","Y","1971-08-21","Y",5581,0,"PT","MACKENZIE",55,20,0,123,7,0,"FIN",634,84,"SBS","",NA,"",NA,NA,"",55.3333333333333,-123.116666666667
172,"PLI","APP","SK72","Y","Y","Y","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,21,0,123,9,0,"FIN",622,77,"SBS","",NA,"",NA,NA,"",55.35,-123.15
173,"PLI","APP","SK73","Y","Y","Y","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,22,0,123,10,0,"FIN",616,74,"SBS","",NA,"",NA,NA,"",55.3666666666667,-123.166666666667
174,"PLI","APP","SK74","Y","Y","Y","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,24,0,123,11,0,"FIN",610,78,"SBS","",NA,"",NA,NA,"",55.4,-123.183333333333
175,"PLI","APP","SK72","N","N","N","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,21,0,123,9,0,"FIN",622,77,"SBS","",NA,"",NA,NA,"",55.35,-123.15
176,"PLI","APP","SK76","Y","Y","Y","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,27,0,123,12,0,"FIN",643,108,"SBS","",NA,"",NA,NA,"",55.45,-123.2
177,"PLI","APP","SK77","Y","Y","Y","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,29,0,123,14,0,"FIN",655,89,"SBS","",NA,"",NA,NA,"",55.4833333333333,-123.233333333333
178,"PLI","APP","SK78","Y","Y","Y","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,30,0,123,14,0,"FIN",668,94,"SBS","",NA,"",NA,NA,"",55.5,-123.233333333333
179,"PLI","APP","SK79","Y","Y","Y","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,32,0,123,18,0,"FIN",649,90,"SBS","",NA,"",NA,NA,"",55.5333333333333,-123.3
180,"PLI","APP","SK77","N","N","N","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,29,0,123,14,0,"FIN",655,89,"SBS","",NA,"",NA,NA,"",55.4833333333333,-123.233333333333
181,"PLI","APP","SK78","Y","N","N","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,30,0,123,14,0,"FIN",668,94,"SBS","",NA,"",NA,NA,"",55.5,-123.233333333333
182,"PLI","APP","SK79","N","N","N","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,32,0,123,18,0,"FIN",649,90,"SBS","",NA,"",NA,NA,"",55.5333333333333,-123.3
183,"PLI","APP","SK80","Y","N","N","1971-08-23","Y",5581,0,"PT","MACKENZIE",55,33,0,123,19,0,"FIN",695,102,"SBS","",NA,"",NA,NA,"",55.55,-123.316666666667
184,"PLI","APP","SK81","N","N","N","1971-08-22","Y",5581,0,"PT","MACKENZIE",55,35,0,123,22,0,"FIN",762,99,"SBS","",NA,"",NA,NA,"",55.5833333333333,-123.366666666667
185,"PLI","APP","SK82","Y","N","N","1971-08-22","Y",5581,0,"PT","MACKENZIE",55,41,0,123,27,0,"FIN",799,48,"SBS","",NA,"",NA,NA,"",55.6833333333333,-123.45
186,"PLI","APP","SK83","Y","N","N","1971-08-22","Y",5581,0,"PT","MACKENZIE",55,44,0,123,30,0,"FIN",826,72,"SBS","",NA,"",NA,NA,"",55.7333333333333,-123.5
187,"PLI","APP","SK84","Y","N","N","1971-08-22","Y",5581,0,"PT","MACKENZIE",55,45,0,123,33,0,"FIN",732,48,"SBS","",NA,"",NA,NA,"",55.75,-123.55
188,"PLI","APP","SK85","Y","N","N","1971-08-22","Y",5581,0,"PT","MACKENZIE",55,46,0,123,35,0,"FIN",738,48,"SBS","",NA,"",NA,NA,"",55.7666666666667,-123.583333333333
189,"PLI","APP","SK86","Y","N","N","1971-08-22","Y",5581,0,"PT","MACKENZIE",55,50,0,123,41,0,"FIN",713,76,"SBS","",NA,"",NA,NA,"",55.8333333333333,-123.683333333333
190,"PLI","APP","SK90","Y","Y","Y","1971-08-24","Y",5581,0,"PT","MACKENZIE",55,0,0,123,2,0,"MGR",622,73,"SBS","",NA,"",NA,NA,"",55,-123.033333333333
191,"PLI","APP","SK91","Y","Y","Y","1971-08-24","Y",5581,0,"PT","WISKERS C",54,52,0,122,53,0,"MGR",668,72,"SBS","",NA,"",NA,NA,"",54.8666666666667,-122.883333333333
192,"PLI","APP","SK92","Y","Y","Y","1971-08-23","Y",5581,0,"PT","HART HWY",54,50,0,122,51,0,"MGR",674,85,"SBS","",NA,"",NA,NA,"",54.8333333333333,-122.85
193,"PLI","APP","SK93","Y","Y","Y","1971-08-24","Y",5581,0,"PT","HART HWY",54,47,0,122,48,0,"MGR",655,40,"SBS","",NA,"",NA,NA,"",54.7833333333333,-122.8
194,"PLI","APP","SK91","N","N","N","1971-08-24","Y",5581,0,"PT","WISKERS C",54,52,0,122,53,0,"MGR",668,140,"SBS","",NA,"",NA,NA,"",54.8666666666667,-122.883333333333
195,"PLI","APP","SK95","Y","Y","Y","1971-08-24","Y",5581,0,"PT","BEAR L",54,27,0,122,39,0,"MGR",680,80,"SBS","",NA,"",NA,NA,"",54.45,-122.65
196,"PLI","APP","SK93","Y","Y","N","1971-08-24","Y",5581,0,"PT","HART HWY",54,47,0,122,48,0,"MGR",655,40,"SBS","",NA,"",NA,NA,"",54.7833333333333,-122.8
197,"PLI","INC","SK94","N","N","N","1971-08-24","Y",5581,0,"PT","HART HWY",54,38,0,122,43,0,"MGR",643,82,"SBS","",NA,"",NA,NA,"",54.6333333333333,-122.716666666667
198,"PLI","APP","SK95","Y","Y","N","1971-08-24","Y",5581,0,"PT","BEAR L",54,27,0,122,39,0,"MGR",680,80,"SBS","",NA,"",NA,NA,"",54.45,-122.65
199,"PLI","APP","SK96","Y","Y","N","1971-10-08","Y",5581,0,"PT","RASBERRY H",56,7,0,124,13,0,"FIN",686,174,"SBS","",NA,"",NA,NA,"",56.1166666666667,-124.216666666667
200,"PLI","APP","SK97","Y","Y","N","1971-10-08","Y",5581,0,"PT","RASBERRY H",56,7,0,124,13,0,"FIN",701,162,"SBS","",NA,"",NA,NA,"",56.1166666666667,-124.216666666667
201,"PLI","APP","SK98","N","N","N","1971-10-08","Y",5581,0,"PT","RASBERRY H",56,8,0,124,13,0,"FIN",686,193,"SBS","",NA,"",NA,NA,"",56.1333333333333,-124.216666666667
202,"PLI","APP","SK99","N","N","N","1971-10-08","Y",5581,0,"PT","RASBERRY H",56,8,0,124,13,0,"FIN",686,234,"SBS","",NA,"",NA,NA,"",56.1333333333333,-124.216666666667
203,"PLI","APP","SK100","N","N","N","1971-10-08","Y",5581,0,"PT","RASBERRY H",56,7,0,124,17,0,"FIN",732,186,"SBS","",NA,"",NA,NA,"",56.1166666666667,-124.283333333333
204,"PLI","APP","SK101","N","N","N","1971-10-20","Y",5581,0,"PT","WILLMS L",52,30,0,122,15,0,"CT",939,92,"SBS","",NA,"",NA,NA,"",52.5,-122.25
205,"PLI","APP","SK102","N","N","N","1971-10-28","Y",5581,0,"PT","WILLMS L",52,25,0,122,15,0,"BB",914,92,"SBS","",NA,"",NA,NA,"",52.4166666666667,-122.25
206,"PLI","APP","SK103","N","N","N","1971-10-20","Y",5581,0,"PT","WILLMS L",52,20,0,122,10,0,"BB",884,111,"SBS","",NA,"",NA,NA,"",52.3333333333333,-122.166666666667
207,"PLI","APP","SK104","N","N","N","1971-10-28","Y",5581,0,"PT","WILLMS L",52,20,0,122,5,0,"BB",866,82,"SBS","",NA,"",NA,NA,"",52.3333333333333,-122.083333333333
208,"PLI","APP","SK105","N","N","N","1971-10-20","Y",5581,0,"PT","WILLMS L",52,30,0,122,15,0,"CT",939,92,"SBS","",NA,"",NA,NA,"",52.5,-122.25
209,"PLI","APP","SK106","N","N","N","1971-11-23","Y",5581,0,"PT","HEDLEY",49,18,0,120,10,0,"TOA",1478,94,"","",NA,"",NA,NA,"",49.3,-120.166666666667
210,"PLI","APP","SK107","N","N","N","1971-11-23","Y",5581,0,"PT","HEDLEY",49,18,0,120,10,0,"TOA",1463,94,"","",NA,"",NA,NA,"",49.3,-120.166666666667
212,"PLI","APP","PG1","Y","Y","Y","1975-08-19","Y",12797,9,"PT","SPRUCE C",53,43,0,121,45,0,"MGR",792,140,"SBS","",NA,"",NA,NA,"",53.7166666666667,-121.75
213,"PLI","APP","PG2","Y","Y","Y","1975-08-19","Y",12797,9,"PT","TUMUCH RD",53,43,0,121,44,0,"MGR",868,143,"SBS","",NA,"",NA,NA,"",53.7166666666667,-121.733333333333
214,"PLI","APP","PG3","Y","Y","Y","1975-08-21","Y",12797,9,"PT","SPRUCE C",53,43,0,121,45,0,"MGR",838,145,"","",NA,"",NA,NA,"",53.7166666666667,-121.75
215,"PLI","APP","PG4","Y","Y","Y","1975-08-21","Y",12797,9,"PT","BATEMAN RD",53,45,0,121,45,0,"MGR",792,120,"SBS","",NA,"",NA,NA,"",53.75,-121.75
216,"PLI","APP","PGPG5","Y","Y","Y","1975-08-21","Y",12797,9,"PT","BOWRON ACC",53,46,0,121,44,0,"MGR",792,150,"SBS","",NA,"",NA,NA,"",53.7666666666667,-121.733333333333
217,"PLI","APP","PG6","Y","Y","Y","1975-08-21","Y",12797,9,"PT","BOWRON ACC",53,47,0,121,44,0,"MGR",792,130,"SBS","",NA,"",NA,NA,"",53.7833333333333,-121.733333333333
218,"PLI","APP","PG7","Y","Y","Y","1975-08-21","Y",12797,9,"PT","GRIZZLY CR",53,48,0,121,45,0,"MGR",807,225,"SBS","",NA,"",NA,NA,"",53.8,-121.75
219,"PLI","APP","PG8","Y","Y","Y","1975-08-21","Y",12797,9,"PT","BOWRON ACC",53,49,0,121,47,0,"MRB",792,125,"SBS","",NA,"",NA,NA,"",53.8166666666667,-121.783333333333
220,"PLI","APP","PG9","Y","Y","Y","1975-08-21","Y",12797,9,"PT","BOWRON ACC",53,50,0,121,48,0,"MRB",868,140,"SBS","",NA,"",NA,NA,"",53.8333333333333,-121.8
221,"PLI","APP","PG10","Y","Y","Y","1975-08-21","Y",12797,9,"PT","BOWRON ACC",53,54,0,121,49,0,"MRB",823,155,"SBS","",NA,"",NA,NA,"",53.9,-121.816666666667
222,"PLI","APP","PG9","Y","Y","Y","1975-08-22","Y",12797,9,"PT","WILLOW R B",53,53,0,122,16,0,"MGR",807,105,"SBS","",NA,"",NA,NA,"",53.8833333333333,-122.266666666667
223,"PLI","APP","PG11","Y","Y","Y","1975-08-22","Y",12797,9,"PT","GRIZZLY L",53,44,0,122,11,0,"MIC",914,200,"SBS","",NA,"",NA,NA,"",53.7333333333333,-122.183333333333
224,"PLI","APP","PG13","Y","Y","Y","1975-08-22","Y",12797,9,"PT","GRIZZLY L",53,45,0,122,17,0,"MGR",868,45,"SBS","",NA,"",NA,NA,"",53.75,-122.283333333333
225,"PLI","APP","PG14","Y","Y","Y","1975-08-22","Y",12797,9,"PT","WILLOW R R",53,50,0,122,14,0,"MGR",762,116,"SBS","",NA,"",NA,NA,"",53.8333333333333,-122.233333333333
226,"PLI","APP","PG15","Y","Y","Y","1975-08-26","Y",12797,9,"PT","WILLOW R R",53,52,0,122,15,0,"MGR",762,120,"SBS","",NA,"",NA,NA,"",53.8666666666667,-122.25
227,"PLI","APP","PG16","Y","Y","Y","1975-08-22","Y",12797,9,"PT","WILLOW ACC",53,45,0,122,22,0,"MGR",884,43,"SBS","",NA,"",NA,NA,"",53.75,-122.366666666667
228,"PLI","APP","PG17","Y","Y","Y","1975-09-02","Y",12797,9,"PT","BEAVER L R",53,49,0,122,5,0,"MGR",1112,230,"SBS","",NA,"",NA,NA,"",53.8166666666667,-122.083333333333
229,"PLI","APP","PG18","Y","Y","Y","1975-09-02","Y",12797,9,"PT","BEAVER L R",53,50,0,122,6,0,"MGR",777,130,"SBS","",NA,"",NA,NA,"",53.8333333333333,-122.1
230,"PLI","APP","PG19","Y","Y","Y","1975-09-02","Y",12797,9,"PT","COAL MINE",53,48,0,121,53,0,"MGR",732,120,"SBS","",NA,"",NA,NA,"",53.8,-121.883333333333
231,"PLI","APP","PG19","Y","Y","Y","1975-09-02","Y",12797,9,"PT","COAL MINE",53,50,0,121,56,0,"MGR",762,130,"SBS","",NA,"",NA,NA,"",53.8333333333333,-121.933333333333
232,"PLI","APP","PG20A","Y","Y","Y","1975-09-02","Y",12797,9,"PT","COAL MINE",53,50,0,121,56,0,"MGR",762,140,"SBS","",NA,"",NA,NA,"",53.8333333333333,-121.933333333333
233,"PLI","APP","PG21","Y","Y","Y","1975-09-03","Y",12797,9,"PT","COAL MINE",53,51,0,122,1,0,"MGR",823,119,"SBS","",NA,"",NA,NA,"",53.85,-122.016666666667
234,"PLI","APP","PG22","Y","Y","Y","1975-09-03","Y",12797,9,"PT","COAL MINE",53,51,0,122,3,0,"MGR",762,130,"SBS","",NA,"",NA,NA,"",53.85,-122.05
235,"PLI","APP","PG23","Y","Y","Y","1975-09-03","Y",12797,9,"PT","COAL MINE",53,48,0,122,9,0,"MGR",777,240,"SBS","",NA,"",NA,NA,"",53.8,-122.15
236,"PLI","APP","PG24","Y","Y","Y","1975-09-03","Y",12797,9,"PT","STONE C",53,37,0,122,36,0,"MGR",823,100,"SBS","",NA,"",NA,NA,"",53.6166666666667,-122.6
237,"PLI","APP","PG24A","Y","Y","Y","1975-09-03","Y",12797,9,"PT","STONE C",53,37,0,122,36,0,"MGR",823,97,"SBS","",NA,"",NA,NA,"",53.6166666666667,-122.6
238,"PLI","APP","PG25","Y","Y","Y","1975-09-03","Y",12797,9,"PT","STONE C",53,39,0,122,25,0,"MGR",1006,100,"SBS","",NA,"",NA,NA,"",53.65,-122.416666666667
239,"PLI","APP","PG26","Y","Y","Y","1975-10-17","Y",12797,9,"PT","STONE C",53,40,0,122,25,0,"MGR",1036,102,"SBS","",NA,"",NA,NA,"",53.6666666666667,-122.416666666667
240,"PLI","APP","PG27","Y","Y","Y","1975-09-05","Y",12797,9,"PT","STONE C R",53,41,0,122,23,0,"MGR",1043,140,"SBS","",NA,"",NA,NA,"",53.6833333333333,-122.383333333333
241,"PLI","APP","PG28","Y","N","N","1975-09-05","Y",12797,9,"PT","WILLOW ACC",53,43,0,122,23,0,"MGR",1036,50,"SBS","",NA,"",NA,NA,"",53.7166666666667,-122.383333333333
242,"PLI","APP","PG29","Y","Y","Y","1975-09-05","Y",12797,9,"PT","WILLOW ACC",53,44,0,122,22,0,"MGR",975,42,"SBS","",NA,"",NA,NA,"",53.7333333333333,-122.366666666667
243,"PLI","APP","PG30","Y","Y","Y","1975-09-05","Y",12797,9,"PT","WILLOW ACC",53,44,0,122,21,0,"MGR",914,43,"SBS","",NA,"",NA,NA,"",53.7333333333333,-122.35
244,"PLI","APP","PG31","Y","Y","Y","1975-09-05","Y",12797,9,"PT","WILLOW ACC",53,45,0,122,21,0,"MGR",823,200,"SBS","",NA,"",NA,NA,"",53.75,-122.35
245,"PLI","APP","PG32","Y","N","N","1975-09-05","Y",12797,9,"PT","WILLOW ACC",53,43,0,122,16,0,"MGR",1036,110,"SBS","",NA,"",NA,NA,"",53.7166666666667,-122.266666666667
246,"PLI","APP","PG33","Y","Y","Y","1975-09-05","Y",12797,9,"PT","THURSDAY C",53,42,0,122,14,0,"MGR",884,100,"SBS","",NA,"",NA,NA,"",53.7,-122.233333333333
247,"PLI","APP","PG34","Y","Y","Y","1975-09-05","Y",12797,9,"PT","THURSDAY C",53,42,0,122,16,0,"MGR",975,183,"SBS","",NA,"",NA,NA,"",53.7,-122.266666666667
248,"PLI","APP","PG35","Y","Y","Y","1975-09-06","Y",12797,9,"PT","WILLOW ACC",53,43,0,122,12,0,"MGR",823,120,"SBS","",NA,"",NA,NA,"",53.7166666666667,-122.2
249,"PLI","APP","PG35A","Y","Y","Y","1975-09-10","Y",12797,9,"PT","THURSDAY C",53,43,0,122,13,0,"MGR",823,125,"SBS","",NA,"",NA,NA,"",53.7166666666667,-122.216666666667
250,"PLI","APP","PG36","Y","Y","Y","1975-09-10","Y",12797,9,"PT","WILLOW ACC",53,42,0,122,11,0,"MGR",823,100,"SBS","",NA,"",NA,NA,"",53.7,-122.183333333333
251,"PLI","APP","PG37","N","N","N","1975-09-10","Y",12797,9,"PT","GEORGE C",53,38,0,122,14,0,"MGR",1067,160,"SBS","",NA,"",NA,NA,"",53.6333333333333,-122.233333333333
252,"PLI","APP","PG38","Y","Y","Y","1975-09-10","Y",12797,9,"PT","WILLOW ACC",53,38,0,122,9,0,"MGR",853,180,"SBS","",NA,"",NA,NA,"",53.6333333333333,-122.15
253,"PLI","APP","PG39","Y","Y","Y","1975-09-10","Y",12797,9,"PT","WILLOW ACC",53,37,0,122,8,0,"MGR",853,55,"SBS","",NA,"",NA,NA,"",53.6166666666667,-122.133333333333
254,"PLI","APP","PG40","Y","Y","Y","1975-09-10","Y",12797,9,"PT","WILLOW ACC",53,35,0,122,7,0,"MGR",853,52,"SBS","",NA,"",NA,NA,"",53.5833333333333,-122.116666666667
255,"PLI","APP","PG41","Y","Y","Y","1975-09-10","Y",12797,9,"PT","NAVER C",53,28,0,122,13,0,"NCH",975,200,"SBS","",NA,"",NA,NA,"",53.4666666666667,-122.216666666667
256,"PLI","APP","PG42","Y","Y","Y","1975-09-10","Y",12797,9,"PT","MURGSON L",53,31,0,122,14,0,"NCH",1036,115,"SBS","",NA,"",NA,NA,"",53.5166666666667,-122.233333333333
257,"PLI","APP","PG42A","Y","Y","Y","1975-09-10","Y",12797,9,"PT","MURGSON L",53,31,0,122,14,0,"NCH",1036,118,"SBS","",NA,"",NA,NA,"",53.5166666666667,-122.233333333333
258,"PLI","APP","PG43","Y","Y","Y","1975-09-10","Y",12797,9,"PT","NAVER C",53,30,0,122,8,0,"MGR",945,72,"SBS","",NA,"",NA,NA,"",53.5,-122.133333333333
259,"PLI","APP","PG44","Y","Y","Y","1975-09-11","Y",12797,9,"PT","NAVER C",53,30,0,122,8,0,"MGR",1128,70,"SBS","",NA,"",NA,NA,"",53.5,-122.133333333333
260,"PLI","APP","PG45","Y","Y","Y","1975-09-11","Y",12797,9,"PT","NAVER C R",53,32,0,122,7,0,"MGR",945,60,"SBS","",NA,"",NA,NA,"",53.5333333333333,-122.116666666667
261,"PLI","APP","PG46","Y","Y","Y","1975-09-11","Y",12797,9,"PT","NAVER C R",53,35,0,122,7,0,"MGR",823,52,"SBS","",NA,"",NA,NA,"",53.5833333333333,-122.116666666667
262,"PLI","APP","PG47","Y","Y","Y","1975-09-11","Y",12797,9,"PT","PITONEY L",53,38,0,122,5,0,"MGR",914,110,"SBS","",NA,"",NA,NA,"",53.6333333333333,-122.083333333333
263,"PLI","APP","PG48","Y","Y","Y","1975-09-11","Y",12797,9,"PT","PITONEY L",53,39,0,122,7,0,"MGR",914,109,"SBS","",NA,"",NA,NA,"",53.65,-122.116666666667
264,"PLI","APP","PG49","Y","Y","Y","1975-09-11","Y",12797,9,"PT","PITONEY L",53,40,0,122,9,0,"MGR",914,190,"SBS","",NA,"",NA,NA,"",53.6666666666667,-122.15
265,"PLI","APP","PG50","Y","Y","Y","1975-09-11","Y",12797,9,"PT","PITONEY L",53,40,0,122,10,0,"MGR",823,108,"SBS","",NA,"",NA,NA,"",53.6666666666667,-122.166666666667
266,"PLI","APP","PG50A","Y","Y","Y","1975-09-12","Y",12797,9,"PT","PITONEY L",53,40,0,122,10,0,"MGR",823,100,"SBS","",NA,"",NA,NA,"",53.6666666666667,-122.166666666667
267,"PLI","APP","PG51","Y","Y","Y","1975-09-12","Y",12797,9,"PT","PITONEY C",53,41,0,122,11,0,"MGR",792,98,"SBS","",NA,"",NA,NA,"",53.6833333333333,-122.183333333333
268,"PLI","APP","PG52","Y","Y","Y","1975-09-12","Y",12797,9,"PT","PITONEY L",53,38,0,122,3,0,"MGR",945,150,"SBS","",NA,"",NA,NA,"",53.6333333333333,-122.05
269,"PLI","APP","PG53","Y","Y","Y","1975-09-12","Y",12797,9,"PT","PITONEY L",53,38,0,122,3,0,"MGR",945,153,"SBS","",NA,"",NA,NA,"",53.6333333333333,-122.05
270,"PLI","APP","PG54","Y","Y","Y","1975-09-12","Y",12797,9,"PT","PITONEY L",53,36,0,122,1,0,"MGR",1067,150,"SBS","",NA,"",NA,NA,"",53.6,-122.016666666667
271,"PLI","APP","PG55","N","N","N","1975-09-12","Y",12797,9,"PT","PITONEY L",53,35,0,121,59,0,"MGR",914,130,"SBS","",NA,"",NA,NA,"",53.5833333333333,-121.983333333333
272,"PLI","APP","PG56","Y","Y","Y","1975-09-16","Y",12797,9,"PT","WILLOW R B",53,28,0,121,58,0,"MGR",945,175,"SBS","",NA,"",NA,NA,"",53.4666666666667,-121.966666666667
273,"PLI","APP","PG57","N","N","N","1975-09-16","Y",12797,9,"PT","WILLOW R B",53,29,0,121,58,0,"MGR",975,145,"SBS","",NA,"",NA,NA,"",53.4833333333333,-121.966666666667
274,"PLI","APP","PG58","Y","Y","Y","1975-09-16","Y",12797,9,"PT","WILLOW R B",53,28,0,121,59,0,"MGR",945,145,"SBS","",NA,"",NA,NA,"",53.4666666666667,-121.983333333333
275,"PLI","APP","PG59","Y","Y","Y","1975-09-16","Y",12797,9,"PT","NAVER AC R",53,26,0,122,0,0,"MGR",945,175,"SBS","",NA,"",NA,NA,"",53.4333333333333,-122
276,"PLI","APP","PG60","Y","Y","Y","1975-09-16","Y",12797,9,"PT","GOVT",53,36,0,122,30,0,"MGR",1067,99,"SBS","",NA,"",NA,NA,"",53.6,-122.5
277,"PLI","APP","PG61","Y","Y","Y","1975-09-16","Y",12797,9,"PT","GOVT",53,34,0,122,30,0,"MGR",1067,102,"SBS","",NA,"",NA,NA,"",53.5666666666667,-122.5
278,"PLI","APP","PG62","Y","Y","Y","1975-09-16","Y",12797,9,"PT","GOVT",53,32,0,122,31,0,"MGR",899,104,"SBS","",NA,"",NA,NA,"",53.5333333333333,-122.516666666667
279,"PLI","APP","PG59","Y","Y","Y","1975-09-16","Y",12797,9,"PT","NAVER AC R",53,26,0,122,0,0,"MGR",945,175,"SBS","",NA,"",NA,NA,"",53.4333333333333,-122
280,"PLI","APP","PG64","Y","Y","Y","1975-09-23","Y",12797,9,"PT","HIXON C R",53,26,0,122,33,0,"NCH",762,51,"SBS","",NA,"",NA,NA,"",53.4333333333333,-122.55
281,"PLI","APP","PG65","Y","Y","Y","1975-09-23","Y",12797,9,"PT","HIXON C R",53,27,0,122,30,0,"NCH",792,66,"SBS","",NA,"",NA,NA,"",53.45,-122.5
282,"PLI","APP","PG66","Y","Y","Y","1975-09-23","Y",12797,9,"PT","BASIN RD",53,26,0,122,29,0,"NCH",807,74,"SBS","",NA,"",NA,NA,"",53.4333333333333,-122.483333333333
283,"PLI","APP","PG67","Y","Y","Y","1975-09-23","Y",12797,9,"PT","BASIN RD",53,25,0,122,30,0,"NCH",823,44,"SBS","",NA,"",NA,NA,"",53.4166666666667,-122.5
284,"PLI","APP","PG67A","Y","Y","Y","1975-09-25","Y",12797,9,"PT","BASIN RD",53,25,0,122,29,0,"NCH",823,65,"SBS","",NA,"",NA,NA,"",53.4166666666667,-122.483333333333
285,"PLI","APP","PG68","Y","Y","Y","1975-09-25","Y",12797,9,"PT","1500 MI RD",53,25,0,122,32,0,"NCH",762,53,"SBS","",NA,"",NA,NA,"",53.4166666666667,-122.533333333333
286,"PLI","APP","PG69","Y","Y","Y","1975-09-25","Y",12797,9,"PT","YARDLY L",53,21,0,122,24,0,"NCH",945,175,"SBS","",NA,"",NA,NA,"",53.35,-122.4
287,"PLI","APP","PG70","Y","Y","Y","1975-09-25","Y",12797,9,"PT","YARDLY L",53,19,0,122,26,0,"NCH",914,60,"SBS","",NA,"",NA,NA,"",53.3166666666667,-122.433333333333
288,"PLI","APP","PG71","Y","Y","Y","1975-09-25","Y",12797,9,"PT","YARDLY L",53,22,0,122,30,0,"NCH",762,60,"SBS","",NA,"",NA,NA,"",53.3666666666667,-122.5
289,"PLI","APP","PG72","Y","Y","Y","1975-09-25","Y",12797,9,"PT","NAVER C",53,22,0,122,15,0,"NCH",884,185,"SBS","",NA,"",NA,NA,"",53.3666666666667,-122.25
290,"PLI","APP","PG73","Y","Y","Y","1975-09-26","Y",12797,9,"PT","NAVER C",53,20,0,122,16,0,"NCH",884,185,"SBS","",NA,"",NA,NA,"",53.3333333333333,-122.266666666667
291,"PLI","APP","PG74","Y","Y","Y","1975-09-26","Y",12797,9,"PT","GENEVIEVE",53,17,0,122,23,0,"NCH",914,50,"SBS","",NA,"",NA,NA,"",53.2833333333333,-122.383333333333
292,"PLI","APP","PG75","Y","Y","Y","1975-09-26","Y",12797,9,"PT","1000 RD",53,18,0,122,1,0,"QL",975,125,"SBS","",NA,"",NA,NA,"",53.3,-122.016666666667
293,"PLI","APP","PG76","Y","Y","Y","1975-10-07","Y",12797,9,"PT","NAVER ACC",53,20,0,122,5,0,"QL",914,60,"SBS","",NA,"",NA,NA,"",53.3333333333333,-122.083333333333
294,"PLI","APP","PG77","Y","Y","Y","1975-10-07","Y",12797,9,"PT","NAVER ACC",53,19,0,122,6,0,"QL",914,185,"SBS","",NA,"",NA,NA,"",53.3166666666667,-122.1
295,"PLI","APP","PG78","Y","Y","Y","1975-10-07","Y",12797,9,"PT","NAVER ACC",53,18,0,122,7,0,"QL",1067,105,"SBS","",NA,"",NA,NA,"",53.3,-122.116666666667
